subscription_id,customer_id,plan_tier,subscription_start,subscription_status
6276,6276,Starter,2026-01-02,trial_only
6277,6277,Growth,2026-02-27,trial_only
6278,6278,Starter,2023-08-06,active
6279,6279,Starter,2024-05-01,trial_only
6280,6280,Starter,2026-02-18,trial_only
6281,6281,Growth,2025-06-12,active
6282,6282,Business,2025-09-06,trial_only
6283,6283,Starter,2025-04-12,trial_only
6284,6284,Growth,2026-03-10,trial_only
6285,6285,Starter,2024-03-04,trial_only
6286,6286,Growth,2024-05-30,trial_only
6287,6287,Growth,2023-05-16,trial_only
6288,6288,Starter,2024-09-13,trial_only
6289,6289,Starter,2023-12-31,trial_only
6290,6290,Starter,2025-04-14,trial_only
6291,6291,Starter,2024-10-30,trial_only
6292,6292,Starter,2025-03-09,trial_only
6293,6293,Starter,2024-05-26,active
6294,6294,Starter,2024-02-11,trial_only
6295,6295,Starter,2026-02-21,trial_only
6296,6296,Growth,2025-08-01,active
6297,6297,Growth,2024-04-29,trial_only
6298,6298,Starter,2023-12-31,active
6299,6299,Starter,2025-02-28,trial_only
6300,6300,Starter,2023-06-13,trial_only
6301,6301,Growth,2023-09-28,trial_only
6302,6302,Starter,2023-12-25,trial_only
6303,6303,Starter,2024-11-22,trial_only
6304,6304,Starter,2023-05-03,active
6305,6305,Starter,2024-09-01,trial_only
6306,6306,Growth,2026-01-23,trial_only
6307,6307,Starter,2023-02-09,trial_only
6308,6308,Starter,2023-10-25,trial_only
6309,6309,Starter,2025-06-20,trial_only
6310,6310,Growth,2025-08-10,trial_only
6311,6311,Starter,2024-09-26,trial_only
6312,6312,Growth,2023-09-10,trial_only
6313,6313,Business,2025-08-10,active
6314,6314,Business,2023-11-27,trial_only
6315,6315,Starter,2025-05-04,trial_only
6316,6316,Starter,2024-04-22,trial_only
6317,6317,Starter,2024-08-29,active
6318,6318,Growth,2025-05-04,trial_only
6319,6319,Starter,2025-10-07,trial_only
6320,6320,Starter,2023-06-14,trial_only
6321,6321,Growth,2024-01-02,trial_only
6322,6322,Starter,2024-04-01,trial_only
6323,6323,Starter,2024-02-14,trial_only
6324,6324,Starter,2023-01-21,trial_only
6325,6325,Starter,2024-07-02,cancelled
6326,6326,Growth,2023-08-23,trial_only
6327,6327,Starter,2025-06-04,trial_only
6328,6328,Growth,2023-01-27,trial_only
6329,6329,Starter,2025-03-20,trial_only
6330,6330,Starter,2024-12-19,trial_only
6331,6331,Starter,2024-04-17,trial_only
6332,6332,Starter,2023-08-28,trial_only
6333,6333,Business,2023-12-17,trial_only
6334,6334,Starter,2023-07-01,trial_only
6335,6335,Starter,2026-02-28,trial_only
6336,6336,Business,2024-05-27,cancelled
6337,6337,Starter,2023-06-12,trial_only
6338,6338,Growth,2023-02-20,trial_only
6339,6339,Business,2025-10-01,active
6340,6340,Starter,2023-11-19,trial_only
6341,6341,Starter,2024-10-18,trial_only
6342,6342,Growth,2023-09-12,trial_only
6343,6343,Growth,2025-07-20,trial_only
6344,6344,Business,2025-07-08,trial_only
6345,6345,Starter,2025-05-20,trial_only
6346,6346,Growth,2023-11-15,active
6347,6347,Starter,2024-09-23,trial_only
6348,6348,Starter,2024-07-22,active
6349,6349,Starter,2025-02-19,trial_only
6350,6350,Starter,2025-07-01,trial_only
6351,6351,Starter,2025-09-13,cancelled
6352,6352,Starter,2023-07-29,trial_only
6353,6353,Business,2025-12-13,active
6354,6354,Starter,2024-10-22,trial_only
6355,6355,Starter,2023-09-24,trial_only
6356,6356,Growth,2023-08-10,active
6357,6357,Starter,2024-05-29,trial_only
6358,6358,Growth,2023-02-03,trial_only
6359,6359,Starter,2025-04-13,active
6360,6360,Starter,2024-12-02,trial_only
6361,6361,Starter,2023-02-04,trial_only
6362,6362,Growth,2024-04-07,trial_only
6363,6363,Growth,2026-02-13,trial_only
6364,6364,Growth,2025-01-23,active
6365,6365,Starter,2023-11-05,active
6366,6366,Growth,2023-03-21,trial_only
6367,6367,Growth,2024-05-28,active
6368,6368,Growth,2023-04-01,trial_only
6369,6369,Business,2025-07-04,trial_only
6370,6370,Growth,2024-10-11,trial_only
6371,6371,Starter,2026-03-09,trial_only
6372,6372,Starter,2023-02-11,cancelled
6373,6373,Starter,2024-11-25,cancelled
6374,6374,Starter,2023-04-08,trial_only
6375,6375,Starter,2024-05-15,trial_only
6376,6376,Starter,2023-01-21,trial_only
6377,6377,Growth,2025-09-10,trial_only
6378,6378,Starter,2024-01-18,trial_only
6379,6379,Growth,2024-04-30,trial_only
6380,6380,Business,2024-12-04,trial_only
6381,6381,Growth,2024-01-20,trial_only
6382,6382,Growth,2023-10-20,trial_only
6383,6383,Growth,2023-12-21,trial_only
6384,6384,Growth,2025-04-09,trial_only
6385,6385,Business,2024-09-20,trial_only
6386,6386,Business,2026-01-23,trial_only
6387,6387,Growth,2025-03-18,active
6388,6388,Starter,2024-09-09,trial_only
6389,6389,Starter,2023-03-23,trial_only
6390,6390,Starter,2023-08-18,active
6391,6391,Starter,2024-03-06,trial_only
6392,6392,Business,2024-07-20,active
6393,6393,Growth,2024-08-08,trial_only
6394,6394,Starter,2024-07-08,trial_only
6395,6395,Starter,2025-12-21,active
6396,6396,Growth,2023-05-12,trial_only
6397,6397,Starter,2023-06-15,trial_only
6398,6398,Growth,2026-01-26,active
6399,6399,Starter,2025-12-31,trial_only
6400,6400,Business,2025-09-25,trial_only
6401,6401,Starter,2025-10-15,trial_only
6402,6402,Growth,2024-03-24,active
6403,6403,Business,2023-12-01,trial_only
6404,6404,Starter,2023-09-14,trial_only
6405,6405,Starter,2024-04-24,trial_only
6406,6406,Starter,2023-08-06,trial_only
6407,6407,Starter,2024-07-17,cancelled
6408,6408,Growth,2025-02-11,trial_only
6409,6409,Growth,2025-05-22,trial_only
6410,6410,Starter,2025-03-11,trial_only
6411,6411,Starter,2024-07-09,trial_only
6412,6412,Growth,2024-05-16,trial_only
6413,6413,Starter,2024-08-09,trial_only
6414,6414,Growth,2025-05-04,trial_only
6415,6415,Starter,2024-11-06,active
6416,6416,Business,2024-02-24,trial_only
6417,6417,Growth,2024-11-02,trial_only
6418,6418,Growth,2026-01-23,trial_only
6419,6419,Growth,2025-08-21,trial_only
6420,6420,Starter,2023-01-30,trial_only
6421,6421,Business,2025-09-16,trial_only
6422,6422,Starter,2025-12-14,trial_only
6423,6423,Starter,2026-01-24,trial_only
6424,6424,Business,2023-11-18,active
6425,6425,Growth,2024-12-20,trial_only
6426,6426,Starter,2024-02-16,trial_only
6427,6427,Growth,2024-11-23,trial_only
6428,6428,Starter,2025-09-11,trial_only
6429,6429,Business,2025-05-29,active
6430,6430,Starter,2023-08-14,trial_only
6431,6431,Starter,2024-02-18,active
6432,6432,Growth,2023-09-30,trial_only
6433,6433,Growth,2023-05-10,active
6434,6434,Starter,2023-12-15,trial_only
6435,6435,Starter,2023-12-30,trial_only
6436,6436,Growth,2023-09-05,active
6437,6437,Starter,2024-04-08,trial_only
6438,6438,Growth,2026-01-20,active
6439,6439,Starter,2025-04-22,trial_only
6440,6440,Business,2024-09-14,cancelled
6441,6441,Starter,2023-04-23,trial_only
6442,6442,Starter,2024-08-05,trial_only
6443,6443,Business,2024-04-21,trial_only
6444,6444,Starter,2024-05-29,trial_only
6445,6445,Growth,2024-10-07,trial_only
6446,6446,Starter,2025-12-12,trial_only
6447,6447,Starter,2025-12-25,trial_only
6448,6448,Growth,2023-05-22,trial_only
6449,6449,Growth,2026-02-15,trial_only
6450,6450,Growth,2024-05-06,trial_only
6451,6451,Starter,2025-01-07,trial_only
6452,6452,Starter,2024-03-26,trial_only
6453,6453,Starter,2023-04-10,trial_only
6454,6454,Starter,2025-03-11,trial_only
6455,6455,Starter,2023-02-11,trial_only
6456,6456,Starter,2025-05-24,trial_only
6457,6457,Growth,2023-03-28,active
6458,6458,Starter,2026-02-07,cancelled
6459,6459,Starter,2024-08-25,trial_only
6460,6460,Starter,2025-11-10,trial_only
6461,6461,Growth,2026-02-02,trial_only
6462,6462,Starter,2023-06-16,trial_only
6463,6463,Starter,2024-08-20,cancelled
6464,6464,Starter,2023-03-13,trial_only
6465,6465,Starter,2024-03-16,trial_only
6466,6466,Starter,2023-06-06,active
6467,6467,Starter,2024-08-05,trial_only
6468,6468,Business,2025-11-19,trial_only
6469,6469,Starter,2025-11-12,trial_only
6470,6470,Growth,2025-12-27,trial_only
6471,6471,Starter,2023-06-01,trial_only
6472,6472,Growth,2023-07-08,active
6473,6473,Starter,2025-05-24,active
6474,6474,Starter,2023-08-22,active
6475,6475,Business,2023-09-27,trial_only
6476,6476,Starter,2025-04-06,trial_only
6477,6477,Growth,2023-10-12,trial_only
6478,6478,Starter,2023-08-27,trial_only
6479,6479,Business,2025-06-16,active
6480,6480,Growth,2024-09-10,trial_only
6481,6481,Starter,2024-12-16,trial_only
6482,6482,Starter,2025-07-23,active
6483,6483,Business,2023-03-29,trial_only
6484,6484,Starter,2025-07-01,trial_only
6485,6485,Growth,2025-08-19,trial_only
6486,6486,Growth,2024-07-11,trial_only
6487,6487,Growth,2024-10-07,trial_only
6488,6488,Growth,2025-03-20,trial_only
6489,6489,Starter,2025-06-11,trial_only
6490,6490,Starter,2025-02-10,trial_only
6491,6491,Growth,2024-09-24,trial_only
6492,6492,Starter,2023-08-01,trial_only
6493,6493,Starter,2024-05-22,trial_only
6494,6494,Growth,2023-04-07,trial_only
6495,6495,Starter,2024-01-24,trial_only
6496,6496,Starter,2024-05-30,trial_only
6497,6497,Starter,2024-01-07,trial_only
6498,6498,Starter,2024-08-17,trial_only
6499,6499,Growth,2023-11-11,trial_only
6500,6500,Growth,2024-10-22,trial_only
6501,6501,Growth,2023-05-15,trial_only
6502,6502,Business,2023-07-20,active
6503,6503,Growth,2024-08-21,trial_only
6504,6504,Growth,2023-11-19,trial_only
6505,6505,Starter,2023-09-06,trial_only
6506,6506,Starter,2025-11-15,trial_only
6507,6507,Business,2023-07-09,active
6508,6508,Growth,2025-02-26,trial_only
6509,6509,Starter,2024-10-19,trial_only
6510,6510,Starter,2025-07-14,active
6511,6511,Growth,2025-11-06,active
6512,6512,Business,2025-02-14,trial_only
6513,6513,Starter,2023-07-16,trial_only
6514,6514,Business,2025-08-14,active
6515,6515,Business,2023-12-31,trial_only
6516,6516,Starter,2024-10-15,trial_only
6517,6517,Business,2023-08-28,trial_only
6518,6518,Growth,2023-10-28,trial_only
6519,6519,Starter,2023-07-27,active
6520,6520,Starter,2024-11-16,cancelled
6521,6521,Starter,2024-12-07,trial_only
6522,6522,Starter,2024-07-06,trial_only
6523,6523,Starter,2024-09-18,trial_only
6524,6524,Growth,2025-07-04,cancelled
6525,6525,Business,2023-03-07,trial_only
6526,6526,Growth,2023-05-23,trial_only
6527,6527,Starter,2025-12-20,trial_only
6528,6528,Starter,2023-09-06,trial_only
6529,6529,Starter,2024-04-07,trial_only
6530,6530,Growth,2024-08-21,active
6531,6531,Starter,2024-06-01,trial_only
6532,6532,Business,2024-09-13,trial_only
6533,6533,Starter,2025-07-25,active
6534,6534,Starter,2023-10-27,trial_only
6535,6535,Starter,2026-03-16,trial_only
6536,6536,Growth,2025-08-08,trial_only
6537,6537,Starter,2024-07-12,cancelled
6538,6538,Growth,2024-01-06,trial_only
6539,6539,Starter,2025-12-11,trial_only
6540,6540,Starter,2023-06-02,trial_only
6541,6541,Starter,2024-09-18,trial_only
6542,6542,Starter,2024-04-16,trial_only
6543,6543,Growth,2023-04-24,trial_only
6544,6544,Starter,2023-02-20,trial_only
6545,6545,Business,2024-10-06,trial_only
6546,6546,Starter,2024-11-15,trial_only
6547,6547,Growth,2025-03-12,trial_only
6548,6548,Starter,2024-11-26,trial_only
6549,6549,Growth,2023-03-11,trial_only
6550,6550,Starter,2026-01-27,active
6551,6551,Business,2025-11-10,trial_only
6552,6552,Growth,2025-06-24,trial_only
6553,6553,Starter,2025-10-18,trial_only
6554,6554,Growth,2025-02-21,trial_only
6555,6555,Growth,2025-07-21,trial_only
6556,6556,Growth,2024-11-09,trial_only
6557,6557,Growth,2025-04-24,trial_only
6558,6558,Business,2023-07-04,trial_only
6559,6559,Starter,2023-09-21,active
6560,6560,Starter,2024-11-07,trial_only
6561,6561,Starter,2023-08-13,active
6562,6562,Growth,2025-07-15,trial_only
6563,6563,Business,2025-01-24,trial_only
6564,6564,Starter,2023-06-05,active
6565,6565,Starter,2024-10-08,trial_only
6566,6566,Business,2025-03-30,trial_only
6567,6567,Starter,2023-07-14,trial_only
6568,6568,Starter,2025-07-23,trial_only
6569,6569,Starter,2024-10-13,trial_only
6570,6570,Growth,2025-02-07,active
6571,6571,Starter,2025-09-28,trial_only
6572,6572,Growth,2025-11-21,trial_only
6573,6573,Starter,2025-11-20,trial_only
6574,6574,Business,2024-02-04,trial_only
6575,6575,Business,2025-06-26,trial_only
6576,6576,Starter,2025-09-28,trial_only
6577,6577,Starter,2025-02-22,trial_only
6578,6578,Starter,2025-03-17,trial_only
6579,6579,Business,2023-03-02,trial_only
6580,6580,Starter,2024-06-02,cancelled
6581,6581,Starter,2025-04-24,trial_only
6582,6582,Business,2024-06-23,active
6583,6583,Growth,2025-09-20,trial_only
6584,6584,Starter,2024-07-25,trial_only
6585,6585,Starter,2023-03-03,trial_only
6586,6586,Starter,2024-06-26,trial_only
6587,6587,Starter,2023-05-02,trial_only
6588,6588,Growth,2025-11-07,trial_only
6589,6589,Growth,2024-09-22,trial_only
6590,6590,Starter,2025-09-07,trial_only
6591,6591,Business,2026-02-07,trial_only
6592,6592,Starter,2025-05-24,trial_only
6593,6593,Starter,2023-08-04,active
6594,6594,Growth,2023-09-26,trial_only
6595,6595,Growth,2023-07-17,trial_only
6596,6596,Business,2025-09-22,trial_only
6597,6597,Growth,2024-05-19,trial_only
6598,6598,Business,2024-06-03,cancelled
6599,6599,Starter,2024-03-03,trial_only
6600,6600,Growth,2024-02-23,trial_only
6601,6601,Starter,2023-09-08,trial_only
6602,6602,Starter,2025-05-23,trial_only
6603,6603,Growth,2025-09-07,trial_only
6604,6604,Growth,2024-10-09,trial_only
6605,6605,Growth,2023-08-11,active
6606,6606,Starter,2023-06-04,trial_only
6607,6607,Starter,2024-08-25,trial_only
6608,6608,Growth,2024-08-24,active
6609,6609,Growth,2025-07-20,active
6610,6610,Growth,2025-09-08,trial_only
6611,6611,Business,2024-08-07,trial_only
6612,6612,Starter,2026-02-10,trial_only
6613,6613,Business,2023-05-20,active
6614,6614,Starter,2023-05-29,trial_only
6615,6615,Growth,2025-10-07,trial_only
6616,6616,Business,2024-10-26,cancelled
6617,6617,Growth,2024-12-21,active
6618,6618,Starter,2024-08-05,trial_only
6619,6619,Business,2023-12-20,trial_only
6620,6620,Starter,2025-05-03,trial_only
6621,6621,Starter,2023-12-03,trial_only
6622,6622,Starter,2026-01-30,trial_only
6623,6623,Starter,2023-04-20,cancelled
6624,6624,Business,2023-07-30,trial_only
6625,6625,Starter,2023-07-26,trial_only
6626,6626,Starter,2024-11-01,trial_only
6627,6627,Growth,2024-06-20,trial_only
6628,6628,Starter,2025-02-06,cancelled
6629,6629,Growth,2025-09-29,trial_only
6630,6630,Business,2025-10-17,trial_only
6631,6631,Starter,2023-01-28,active
6632,6632,Starter,2023-09-26,trial_only
6633,6633,Business,2023-04-06,trial_only
6634,6634,Starter,2024-01-23,trial_only
6635,6635,Starter,2024-02-13,trial_only
6636,6636,Business,2024-03-08,trial_only
6637,6637,Growth,2026-01-02,trial_only
6638,6638,Starter,2023-05-23,cancelled
6639,6639,Growth,2025-04-11,active
6640,6640,Starter,2025-02-27,trial_only
6641,6641,Starter,2025-06-25,trial_only
6642,6642,Growth,2023-10-24,trial_only
6643,6643,Business,2023-08-10,trial_only
6644,6644,Starter,2024-02-22,trial_only
6645,6645,Growth,2023-08-21,trial_only
6646,6646,Starter,2023-12-07,trial_only
6647,6647,Starter,2025-02-09,trial_only
6648,6648,Starter,2025-10-23,trial_only
6649,6649,Growth,2023-05-25,trial_only
6650,6650,Starter,2023-01-18,active
6651,6651,Growth,2024-07-23,trial_only
6652,6652,Starter,2023-10-08,trial_only
6653,6653,Growth,2025-07-26,trial_only
6654,6654,Growth,2023-02-08,trial_only
6655,6655,Growth,2024-07-02,active
6656,6656,Starter,2023-01-18,trial_only
6657,6657,Growth,2025-06-13,cancelled
6658,6658,Starter,2024-03-17,trial_only
6659,6659,Growth,2023-01-19,trial_only
6660,6660,Starter,2025-04-02,trial_only
6661,6661,Starter,2025-03-09,trial_only
6662,6662,Business,2024-06-01,active
6663,6663,Business,2023-09-04,active
6664,6664,Starter,2025-06-06,trial_only
6665,6665,Growth,2025-02-03,cancelled
6666,6666,Growth,2023-03-28,trial_only
6667,6667,Growth,2023-04-13,trial_only
6668,6668,Starter,2024-06-26,trial_only
6669,6669,Starter,2025-06-19,trial_only
6670,6670,Business,2024-09-09,trial_only
6671,6671,Starter,2024-04-09,trial_only
6672,6672,Growth,2024-03-29,trial_only
6673,6673,Growth,2026-01-27,trial_only
6674,6674,Starter,2023-05-21,trial_only
6675,6675,Starter,2024-07-31,trial_only
6676,6676,Growth,2025-11-22,trial_only
6677,6677,Growth,2025-05-13,active
6678,6678,Starter,2025-05-29,trial_only
6679,6679,Business,2025-07-27,trial_only
6680,6680,Growth,2023-12-26,trial_only
6681,6681,Growth,2024-04-27,trial_only
6682,6682,Starter,2025-09-22,trial_only
6683,6683,Starter,2023-06-05,active
6684,6684,Growth,2025-11-10,trial_only
6685,6685,Growth,2024-11-14,trial_only
6686,6686,Growth,2024-10-07,trial_only
6687,6687,Growth,2026-01-08,trial_only
6688,6688,Growth,2025-12-30,trial_only
6689,6689,Starter,2025-03-23,active
6690,6690,Starter,2026-02-08,active
6691,6691,Starter,2025-08-27,active
6692,6692,Business,2023-08-18,trial_only
6693,6693,Business,2025-01-27,trial_only
6694,6694,Growth,2023-03-14,trial_only
6695,6695,Growth,2025-07-09,cancelled
6696,6696,Starter,2024-02-24,trial_only
6697,6697,Starter,2025-01-05,trial_only
6698,6698,Growth,2026-02-01,trial_only
6699,6699,Starter,2025-03-08,trial_only
6700,6700,Starter,2023-04-22,trial_only
6701,6701,Growth,2024-08-24,trial_only
6702,6702,Starter,2026-01-31,trial_only
6703,6703,Starter,2024-06-16,trial_only
6704,6704,Starter,2024-11-13,active
6705,6705,Starter,2026-01-06,trial_only
6706,6706,Starter,2024-07-09,trial_only
6707,6707,Growth,2025-04-10,trial_only
6708,6708,Starter,2023-07-25,trial_only
6709,6709,Business,2025-07-20,trial_only
6710,6710,Growth,2024-12-31,trial_only
6711,6711,Starter,2024-07-07,trial_only
6712,6712,Starter,2023-04-10,active
6713,6713,Growth,2024-03-31,active
6714,6714,Starter,2025-03-15,trial_only
6715,6715,Starter,2023-12-20,trial_only
6716,6716,Growth,2025-10-15,trial_only
6717,6717,Starter,2024-11-19,trial_only
6718,6718,Starter,2025-01-14,trial_only
6719,6719,Starter,2023-11-28,trial_only
6720,6720,Starter,2023-04-01,active
6721,6721,Growth,2025-09-15,trial_only
6722,6722,Starter,2025-10-10,trial_only
6723,6723,Growth,2023-08-07,trial_only
6724,6724,Starter,2024-03-14,trial_only
6725,6725,Growth,2023-07-27,trial_only
6726,6726,Growth,2025-06-30,trial_only
6727,6727,Starter,2025-03-06,trial_only
6728,6728,Growth,2023-11-12,trial_only
6729,6729,Business,2023-10-02,trial_only
6730,6730,Starter,2025-10-15,trial_only
6731,6731,Starter,2024-09-22,trial_only
6732,6732,Growth,2024-03-22,trial_only
6733,6733,Starter,2024-12-31,trial_only
6734,6734,Starter,2024-12-11,trial_only
6735,6735,Business,2026-02-03,trial_only
6736,6736,Growth,2023-08-01,cancelled
6737,6737,Starter,2025-09-24,trial_only
6738,6738,Growth,2023-02-23,trial_only
6739,6739,Starter,2024-12-24,trial_only
6740,6740,Starter,2024-04-30,trial_only
6741,6741,Business,2023-04-04,trial_only
6742,6742,Business,2025-01-13,trial_only
6743,6743,Growth,2026-02-06,trial_only
6744,6744,Growth,2024-11-29,trial_only
6745,6745,Growth,2023-02-27,trial_only
6746,6746,Growth,2023-05-27,trial_only
6747,6747,Starter,2023-04-02,trial_only
6748,6748,Starter,2023-02-23,trial_only
6749,6749,Business,2023-06-15,trial_only
6750,6750,Starter,2025-09-17,trial_only
6751,6751,Growth,2023-11-29,active
6752,6752,Growth,2024-03-27,trial_only
6753,6753,Growth,2024-10-03,trial_only
6754,6754,Growth,2024-07-19,trial_only
6755,6755,Growth,2023-12-21,trial_only
6756,6756,Growth,2024-11-03,trial_only
6757,6757,Starter,2025-07-21,trial_only
6758,6758,Growth,2024-01-11,trial_only
6759,6759,Growth,2025-10-07,trial_only
6760,6760,Starter,2025-02-24,trial_only
6761,6761,Business,2023-07-24,active
6762,6762,Business,2024-03-03,trial_only
6763,6763,Growth,2023-12-10,trial_only
6764,6764,Starter,2023-04-17,trial_only
6765,6765,Starter,2024-03-30,trial_only
6766,6766,Starter,2026-02-18,trial_only
6767,6767,Business,2023-09-17,active
6768,6768,Business,2025-07-12,trial_only
6769,6769,Starter,2025-04-27,trial_only
6770,6770,Growth,2023-04-22,trial_only
6771,6771,Business,2025-08-10,active
6772,6772,Growth,2025-08-26,trial_only
6773,6773,Starter,2024-08-12,trial_only
